Num;Sentence;subj_verb_obj;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;V29;V30;V31;V32;V33;V34;V35;V36;V37;V38;V39;V40;V41;V42;V43;V44;V45;V46;V47;V48;V49;V50;V51;V52;V53;V54;V55;V56;V57;V58;V59;V60;V61;V62;V63;V64;V65;V66;V67;V68;V69;V70;V71;V72;V73;V74;V75;V76;V77;V78;V79;V80;V81;V82;V83;V84;V85;V86;V87;V88;V89;V90
213;The.trial.ended.in.spring.;trial.ended.;0.681429;-0.199147;0.108334;-0.0156248;-0.0913576;0.0994317;-0.00890865;-0.148793;0.0857148;0.0874075;-0.0331029;0.00746602;-0.0475325;0.0634695;0.0555986;0.0178619;-0.0119259;0.0114928;-0.0375119;0.0677821;0.0127717;-0.0189756;-0.0200411;-0.0537135;-0.00472358;-0.0292987;-0.00816812;0.0256229;0.0598805;0.0771401;0.475885;-0.154573;-0.262719;0.0552944;-0.119334;-0.0529752;0.0547668;-0.13578;-0.0824734;0.0836646;0.198316;0.0550047;-0.00624286;-0.0598622;0.00860685;-0.0450268;-0.149127;-0.0655676;-0.0378554;-0.0659487;0.0688939;-0.0761653;-0.0331271;-0.0161772;-0.00333599;-0.0285209;-0.0450625;0.0238598;0.0375649;0.0279848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
214;The.used.book.was.on.the.table.;book.was.;0.7333;-0.175474;0.0871558;0.0285537;-0.0632605;0.0459813;0.0011436;-0.231332;0.103095;0.210272;-0.0443147;0.0134725;-0.0750597;0.0467591;-0.0130647;-0.0129554;-0.0497151;-0.00859032;0.0188969;0.0240335;0.0108582;0.0212775;0.0261972;0.0349891;0.00535143;-0.0195459;0.0244095;-0.00534251;0.0389991;0.0153963;0.606418;-0.163899;-0.23734;0.013636;-0.195265;-0.164073;-0.0426718;-0.264093;-0.047737;0.187805;0.168008;-0.104679;-0.0687691;-0.106101;0.103015;0.0141193;-0.276659;-0.107922;0.00954951;0.00349804;0.0626576;-0.0889314;0.0419047;0.0352784;0.0106005;-0.03506;-0.0624243;-0.0526197;-0.0236216;-0.00410861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
215;The.vacation.was.peaceful.;vacation.was.peaceful;0.635666;-0.065004;0.0115696;-0.0212561;0.0132543;-0.0379036;-0.0698322;-0.211232;-0.0432642;0.17339;-0.125716;0.0796081;-0.0864593;0.00540999;0.0165919;-0.0505296;0.0418937;-0.0256529;-0.0125773;-0.039421;-0.0305441;0.0408807;0.0663861;0.0265191;0.0322139;-0.0263785;0.0767893;0.0252182;-0.00187317;0.0750111;0.606418;-0.163899;-0.23734;0.013636;-0.195265;-0.164073;-0.0426718;-0.264093;-0.047737;0.187805;0.168008;-0.104679;-0.0687691;-0.106101;0.103015;0.0141193;-0.276659;-0.107922;0.00954951;0.00349804;0.0626576;-0.0889314;0.0419047;0.0352784;0.0106005;-0.03506;-0.0624243;-0.0526197;-0.0236216;-0.00410861;0.702366;-0.412779;-0.0338294;-0.0124695;0.0784692;0.110332;0.0512377;0.0941734;0.042138;0.0826633;-0.221181;0.0154918;0.0228614;-0.0106155;0.082672;0.0395277;0.0451755;-0.0587962;0.0144042;-0.0255483;-0.0276087;0.0223985;0.0383035;0.0257394;0.0566389;0.00523948;0.0421945;-0.00283712;-0.000923929;-0.106582
216;The.victim.feared.the.criminal.;victim.feared.criminal;0.700972;-0.386243;0.149868;-0.0162446;-0.0975737;0.153363;0.126663;0.0540146;0.143381;0.092828;-0.0154726;-0.0172535;-0.0423616;-0.0235261;0.00140917;0.0239842;-0.017073;-0.00362933;0.031724;0.0362088;-0.011574;-0.0196253;0.020896;-0.103502;0.0275159;0.0104895;-0.0151199;0.0225037;0.0130119;0.0291174;0.561982;-0.347709;-0.372131;0.0577579;-0.151424;-0.0691286;0.175208;0.0478765;-0.0742619;-0.0020722;0.135173;0.0131932;-0.0454606;-0.0992694;-0.0814265;-0.00674007;-0.0385292;-0.060035;-0.0145379;-0.1151;0.0633331;-0.0884396;0.0279469;-0.0431315;0.0400345;-0.00432631;-0.0327995;0.0240124;-0.0276198;0.0443936;0.755168;-0.303599;0.0654495;-0.00894889;0.113215;0.0934444;-0.119841;-0.0274829;0.00378899;0.0751051;-0.0415362;0.00825837;-0.0335482;0.00618596;0.123047;0.0218262;0.00286103;-0.0745151;0.031375;0.00474224;-0.029725;-0.0162212;0.0429621;-0.0741279;0.0460125;-0.00162342;0.0508078;0.0557711;0.0296133;0.0258788
217;The.voter.read.about.the.election.;voter.read.;0.737903;-0.295342;0.117677;-0.0178205;-0.0198853;0.112107;-0.0387889;-0.0389237;0.0590855;0.067841;0.0023853;-0.0232172;-0.0202311;0.0519021;0.0895023;0.0385479;-0.0227555;-0.0679303;0.03812;0.00835809;-0.0111364;-0.0164009;0.0144549;-0.0677282;0.00919104;0.0179728;-0.00905145;0.0490687;0.0263592;0.0632479;0.671566;-0.0892515;-0.350559;0.178027;0.0598202;-0.0705928;-0.0380793;-0.213812;0.207392;0.0329793;0.0294479;-0.0220516;-0.0469445;0.0294165;-0.0607596;-0.0264446;0.0533266;0.0371227;0.00562149;0.0131561;0.038596;-0.0246672;-0.0176074;-0.027216;0.0336324;-0.0713585;-0.00887525;-0.0571056;0.0148806;0.00867195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
218;The.voter.went.to.the.protest.;voter.went.;0.737903;-0.295342;0.117677;-0.0178205;-0.0198853;0.112107;-0.0387889;-0.0389237;0.0590855;0.067841;0.0023853;-0.0232172;-0.0202311;0.0519021;0.0895023;0.0385479;-0.0227555;-0.0679303;0.03812;0.00835809;-0.0111364;-0.0164009;0.0144549;-0.0677282;0.00919104;0.0179728;-0.00905145;0.0490687;0.0263592;0.0632479;0.565724;-0.201607;-0.327923;0.0076039;-0.200127;-0.217227;-0.0414965;-0.192494;-0.000172839;0.123115;0.166706;-0.0438905;-0.0122094;-0.162555;-0.0314098;0.0118136;-0.199046;-0.0874349;-0.0526237;-0.118342;0.0865175;-0.14421;0.0406444;-0.00432431;0.0191736;-0.0740523;-0.0739215;-0.0487856;0.0170285;0.0473932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
219;The.wealthy.author.walked.into.the.office.;author.walked.;0.696527;-0.0364247;0.0804972;0.0415826;0.0084153;0.0653171;-0.0228338;-0.0231799;0.0982186;0.144343;0.112389;-0.13172;-0.0653158;0.114888;-0.103545;0.054104;-0.0159571;0.0147468;0.14082;0.152803;-0.0846382;-0.0718539;-0.0117994;-0.033644;-0.0426324;-0.0637194;-0.0629895;0.044842;-0.026254;-0.12087;0.545142;-0.192772;-0.369852;0.02423;-0.18915;-0.229295;0.0255368;-0.0590253;-0.00314719;0.0630734;0.127106;-0.00915415;0.0349505;-0.173414;-0.0796312;-0.0128189;-0.0696553;-0.0686449;-0.083922;-0.149592;0.0954748;-0.14926;0.0407746;-0.0227122;-0.0176981;-0.11473;-0.0768305;-0.0117887;0.0637075;0.109215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
220;The.wealthy.couple.left.the.theater.;couple.left.theater;0.602443;-0.301339;0.0616171;0.0470386;-0.132805;0.128225;0.179833;-0.101576;0.164445;0.240533;-0.232033;0.00401261;0.0433459;-0.0364811;0.129296;0.054671;0.0141617;-0.0637463;-0.0513868;0.0340642;0.0598185;-0.065095;-0.00796917;-0.102997;0.0359133;0.0805044;0.0383658;0.0194957;-0.0147217;0.00782179;0.733791;-0.260137;-0.148585;0.0929988;-0.129201;0.00745299;0.0410748;-0.030631;0.0229249;0.0970578;0.097025;-0.0177636;-0.108753;-0.0114661;-0.0692613;-0.0627299;-0.0121947;0.0494054;-0.0869811;-0.0302235;0.0565421;-0.00444056;-0.0410479;-0.0483359;0.0048723;-0.0279819;-0.0930464;-0.0265355;0.0963095;0.0322271;0.675784;-0.0654416;0.10407;-0.0372269;-0.039274;-0.0445958;-0.0133455;-0.182774;-0.0411082;0.146594;-0.0368365;0.0651319;-0.0768667;0.00908005;0.00561268;-0.0691398;-0.00250919;-0.00397879;0.00439088;-0.0223766;-0.00471762;0.00703098;0.0217602;-0.00125736;-0.0105381;-0.023018;0.0311104;0.0361905;-0.00253083;-0.0142212
221;The.wealthy.family.celebrated.at.the.party.;family.celebrated.;0.789824;-0.218624;0.0869919;-0.0123893;0.0542338;0.0105021;-0.0448058;-0.165449;-0.0350744;0.142638;-0.0757941;0.00477788;0.00746907;-0.00636011;-0.0133954;0.0100682;-0.0377164;0.0532236;0.0218419;0.0117853;0.0544895;0.0217222;0.119636;-0.0345269;0.0446733;-0.0658653;0.0725536;0.0734461;0.0996194;-0.00745694;0.646979;-0.384285;-0.276083;0.00571953;-0.0782302;0.0229281;0.195004;0.110583;-0.0696277;0.0893022;0.0627797;0.0187769;-0.128082;-0.061999;-0.0429057;-0.0372262;-0.0207324;-0.00566339;0.0440519;-0.0845346;0.0200023;-0.0204946;-0.0024763;-0.0460619;0.0257977;-0.0141031;0.0270817;0.0468804;-0.00047656;-0.0248572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
222;The.wealthy.farmer.fed.the.horse.;farmer.fed.horse;0.72096;-0.0960206;0.0818184;-0.0530313;-0.0667804;-0.00381264;0.056734;0.00991564;0.107745;0.225429;-0.024117;-0.0197178;0.0145615;-0.0560644;0.0838435;0.00933796;0.0149594;0.0186801;0.0832267;-0.0149559;0.00757143;0.0103454;0.00973059;-0.0392971;-0.00763043;0.00397773;-0.00820231;0.0747677;-0.0341848;0.0675246;0.721362;-0.237829;-0.225311;0.0780444;0.0173201;0.0500537;0.129441;0.033331;-0.0608201;0.0469776;0.115095;0.066796;-0.0480258;0.0373144;-0.0389121;-0.0760479;-0.00354816;0.0941975;-0.0254645;-0.0283945;0.00521347;-0.00193262;-0.00893305;-0.0926487;-0.0319934;-0.0086862;-0.0241655;-0.00811815;0.0294996;-0.0124659;0.661386;-0.103029;0.0456819;-0.0557617;0.00165797;0.00171815;0.0340878;-0.175396;-0.0305096;0.208961;-0.154192;0.0756717;0.039938;-0.0548942;-0.0934643;0.0797888;-0.0533213;0.0971392;-0.116304;0.170998;0.0180227;-0.061098;0.0356712;-0.140282;-0.102932;0.00534502;0.101039;-0.00165509;0.0111764;0.0560336
223;The.wealthy.politician.liked.coffee.;politician.liked.coffee;0.649705;-0.237261;0.0468312;-0.0287165;-0.111268;0.0859946;0.133032;-0.0377297;0.111729;0.112996;-0.135478;-0.00710323;0.113887;-0.063408;0.0865342;0.0450553;-0.0435326;-0.108831;0.0694039;0.00621816;0.0241937;-0.0322095;0.0248065;-0.0282766;0.0565076;0.00539088;0.101348;0.0888041;-0.0831422;0.0774624;0.447105;-0.186958;-0.396035;0.103459;-0.170145;-0.160582;0.0691798;-0.0576182;0.0186012;0.0184256;0.135762;0.00308735;-0.00865152;-0.0541328;-0.115626;0.0125412;-0.0431559;-0.0576752;-0.122628;-0.127367;0.0605818;-0.160908;0.0247659;-0.0227524;0.0634725;-0.0881526;-0.0863195;-0.0409967;-0.00312941;0.08369;0.742973;-0.118009;0.0396774;-0.0411428;0.062414;-0.0464712;-0.0543244;-0.165672;-0.0641113;0.0999863;-0.163382;0.00634586;-0.00346665;-0.0099641;-0.017974;-0.0293128;0.00742974;0.0815527;-0.00172985;-0.0733076;0.0425266;0.0230384;0.0319554;0.0264347;-0.018037;-0.064675;-0.0346307;-0.038114;0.0115176;0.0299005
224;The.white.feather.was.under.the.tree.;feather.was.;0.716748;-0.140149;0.123507;-0.0255242;-0.0552987;-0.00477099;0.139909;-0.0568934;0.047165;0.0819236;-0.167195;0.00800423;0.101775;-0.0551555;0.0308258;-0.00197207;0.0114045;0.0259544;-0.0117516;-0.079664;0.080103;0.0329195;0.00270455;0.0178115;-0.0431475;-0.0358341;-0.0255917;-0.0113407;-0.0348766;0.0120793;0.606418;-0.163899;-0.23734;0.013636;-0.195265;-0.164073;-0.0426718;-0.264093;-0.047737;0.187805;0.168008;-0.104679;-0.0687691;-0.106101;0.103015;0.0141193;-0.276659;-0.107922;0.00954951;0.00349804;0.0626576;-0.0889314;0.0419047;0.0352784;0.0106005;-0.03506;-0.0624243;-0.0526197;-0.0236216;-0.00410861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
225;The.window.was.dusty.;window.was.dusty;0.587674;-0.194855;0.18106;0.0269204;-0.0745669;0.0937674;0.0517871;-0.183177;0.0268198;0.138875;-0.0368631;-0.0243185;-0.0317383;-0.00912655;0.0717731;-0.0611844;-0.0560058;0.0208812;0.00125306;0.045236;-0.0162237;-0.0158587;-0.0245935;0.0765338;-0.0246915;0.0249289;0.00741728;-0.0516576;0.0386503;-0.0166328;0.606418;-0.163899;-0.23734;0.013636;-0.195265;-0.164073;-0.0426718;-0.264093;-0.047737;0.187805;0.168008;-0.104679;-0.0687691;-0.106101;0.103015;0.0141193;-0.276659;-0.107922;0.00954951;0.00349804;0.0626576;-0.0889314;0.0419047;0.0352784;0.0106005;-0.03506;-0.0624243;-0.0526197;-0.0236216;-0.00410861;0.775554;-0.192234;0.0324222;-0.0273948;0.0738834;0.0353613;0.0794011;0.086125;0.0540462;0.110055;-0.171262;-0.00800497;0.0364401;-0.0417577;-0.0517264;0.0143505;-0.0322546;0.0488898;-0.0287813;-0.0320156;0.0224848;0.00718101;-0.0110764;0.0281174;-0.00397173;0.000494081;-0.00755612;-0.0371013;-0.00639947;-0.0703476
226;The.witness.shouted.during.the.trial.;witness.shouted.;0.724078;-0.335512;-0.0250124;0.0441903;-0.0467296;0.0694361;0.0304125;-0.0582803;0.231546;0.0566008;-0.0224959;0.0278856;-0.0223324;-0.0250903;0.0496567;0.015097;0.0106706;-0.0297593;-0.0157961;-0.00626078;0.00275492;-0.0209627;0.0168359;-0.0256077;0.0463566;-0.00353735;-0.0109685;0.0855146;0.0214672;0.0139938;0.554746;-0.178711;-0.29719;0.0169385;-0.220415;-0.218104;0.0699838;0.0151261;-0.0213541;0.0412141;0.120096;-0.0507877;0.0692429;-0.142731;-0.093278;-0.00569101;-0.0933327;-0.115316;-0.0948626;-0.145231;0.0388978;-0.104456;0.0378384;-0.00591434;-0.00751262;-0.0808242;-0.0648198;0.00345766;0.00654802;0.0667697;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
227;The.witness.spoke.to.the.lawyer.;witness.spoke.;0.724078;-0.335512;-0.0250124;0.0441903;-0.0467296;0.0694361;0.0304125;-0.0582803;0.231546;0.0566008;-0.0224959;0.0278856;-0.0223324;-0.0250903;0.0496567;0.015097;0.0106706;-0.0297593;-0.0157961;-0.00626078;0.00275492;-0.0209627;0.0168359;-0.0256077;0.0463566;-0.00353735;-0.0109685;0.0855146;0.0214672;0.0139938;0.597677;-0.143591;-0.315516;-0.000203123;-0.174791;-0.200808;0.0162961;-0.105116;0.0135105;0.109626;0.183018;-0.0103426;0.0252159;-0.159202;-0.0266375;-0.0281176;-0.167892;-0.0782335;-0.0446573;-0.123494;0.0753942;-0.131263;0.0256361;-0.0463058;0.0335165;-0.0763813;-0.0572888;0.0225626;0.0084059;0.0579975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
228;The.witness.went.to.the.trial.;witness.went.;0.724078;-0.335512;-0.0250124;0.0441903;-0.0467296;0.0694361;0.0304125;-0.0582803;0.231546;0.0566008;-0.0224959;0.0278856;-0.0223324;-0.0250903;0.0496567;0.015097;0.0106706;-0.0297593;-0.0157961;-0.00626078;0.00275492;-0.0209627;0.0168359;-0.0256077;0.0463566;-0.00353735;-0.0109685;0.0855146;0.0214672;0.0139938;0.565724;-0.201607;-0.327923;0.0076039;-0.200127;-0.217227;-0.0414965;-0.192494;-0.000172839;0.123115;0.166706;-0.0438905;-0.0122094;-0.162555;-0.0314098;0.0118136;-0.199046;-0.0874349;-0.0526237;-0.118342;0.0865175;-0.14421;0.0406444;-0.00432431;0.0191736;-0.0740523;-0.0739215;-0.0487856;0.0170285;0.0473932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
229;The.woman.bought.medicine.at.the.store.;woman.bought.medicine;0.695601;-0.270341;0.086187;-0.00989861;-0.107294;0.0551777;0.119513;-0.131829;0.0790038;0.19136;-0.176726;0.000266649;0.0527553;-0.0283897;0.0193433;0.0932266;-0.0680338;-0.00100357;-0.0565417;0.0783322;0.0296672;-0.0867805;0.0276967;-0.075104;-0.0334219;-0.0145684;0.0706745;0.0427798;-0.0335518;0.0618032;0.459724;-0.173389;-0.410182;0.0975602;-0.0999242;-0.144773;0.0819382;-0.0712349;-0.0281902;0.0558856;0.111026;-0.00443417;-0.0766407;-0.0501283;-0.0701429;-0.0653285;-0.0554576;-0.0325163;-0.0410075;-0.0952427;0.0880542;-0.115131;0.00490047;-0.0600582;0.0304683;-0.0841601;-0.0874171;-0.0297629;0.0687086;0.0883604;0.61715;-0.151708;0.087354;-0.0425814;0.0339205;-0.0364615;-0.188391;-0.0810361;-0.12082;-0.0100453;-0.0214501;0.0341477;-0.0125122;0.0195846;0.103588;0.0424707;0.038165;-0.0394026;-0.0503619;-0.0493087;-0.00137294;-0.080683;0.0820429;0.00151172;0.025939;-0.079544;0.0584134;0.0222052;0.00937746;0.0427734
230;The.woman.helped.the.sick.tourist.;woman.helped.tourist;0.695601;-0.270341;0.086187;-0.00989861;-0.107294;0.0551777;0.119513;-0.131829;0.0790038;0.19136;-0.176726;0.000266649;0.0527553;-0.0283897;0.0193433;0.0932266;-0.0680338;-0.00100357;-0.0565417;0.0783322;0.0296672;-0.0867805;0.0276967;-0.075104;-0.0334219;-0.0145684;0.0706745;0.0427798;-0.0335518;0.0618032;0.538676;-0.283573;-0.479858;0.0594679;-0.0937289;-0.161879;0.0255215;-0.103807;-0.0990866;0.0810604;0.159378;-0.0444414;-0.105261;-0.0931681;0.00863447;-0.0454231;-0.108762;-0.0813653;0.0270335;-0.0717187;0.0791326;-0.105874;0.0585271;-0.0630696;0.0130032;-0.0723477;-0.0509975;-0.0274985;0.066542;0.0418193;0.718424;-0.173245;0.0987622;-0.0237151;0.0217385;0.021324;-0.0390374;-0.130656;-0.0296063;0.123009;-0.0724597;0.054934;-0.0768972;-0.00509986;0.0379874;-0.0264371;0.00900381;-0.0710444;0.0446954;-0.0495838;-0.0158327;0.0212821;0.0207941;-0.0166196;0.0298363;0.00547947;0.103556;0.0214902;-0.0391045;0.0038917
231;The.woman.left.the.restaurant.after.the.storm.;woman.left.restaurant;0.695601;-0.270341;0.086187;-0.00989861;-0.107294;0.0551777;0.119513;-0.131829;0.0790038;0.19136;-0.176726;0.000266649;0.0527553;-0.0283897;0.0193433;0.0932266;-0.0680338;-0.00100357;-0.0565417;0.0783322;0.0296672;-0.0867805;0.0276967;-0.075104;-0.0334219;-0.0145684;0.0706745;0.0427798;-0.0335518;0.0618032;0.733791;-0.260137;-0.148585;0.0929988;-0.129201;0.00745299;0.0410748;-0.030631;0.0229249;0.0970578;0.097025;-0.0177636;-0.108753;-0.0114661;-0.0692613;-0.0627299;-0.0121947;0.0494054;-0.0869811;-0.0302235;0.0565421;-0.00444056;-0.0410479;-0.0483359;0.0048723;-0.0279819;-0.0930464;-0.0265355;0.0963095;0.0322271;0.723055;-0.109738;0.125268;-0.0479281;-0.0158002;-0.0142504;0.0157843;-0.195039;-0.0164042;0.19164;-0.132187;0.0480507;-0.082252;-0.0306906;0.0195907;-0.0886928;0.00117436;-0.00586563;0.0657578;-0.0629688;-0.00375845;0.0331269;0.0349999;0.00931488;0.00205711;-0.0622098;0.0490309;0.0293609;-0.00814563;0.0231854
232;The.woman.took.the.flower.from.the.field.;woman.took.flower;0.695601;-0.270341;0.086187;-0.00989861;-0.107294;0.0551777;0.119513;-0.131829;0.0790038;0.19136;-0.176726;0.000266649;0.0527553;-0.0283897;0.0193433;0.0932266;-0.0680338;-0.00100357;-0.0565417;0.0783322;0.0296672;-0.0867805;0.0276967;-0.075104;-0.0334219;-0.0145684;0.0706745;0.0427798;-0.0335518;0.0618032;0.591716;-0.180532;-0.331042;0.00968587;-0.201188;-0.222543;-0.053673;-0.196156;-0.0145284;0.138701;0.175753;-0.05809;-0.039996;-0.161241;0.00706317;-0.00182318;-0.219811;-0.129839;-0.0327277;-0.0843034;0.0719216;-0.12501;0.0394088;-0.00511847;0.010661;-0.0726329;-0.0575252;-0.0298494;-0.00176015;0.017826;0.689112;-0.0733679;0.0523251;-0.0352839;0.000135719;-0.03816;-0.00860281;-0.172272;-0.0261398;0.165271;-0.105116;0.0690749;0.00866912;-0.0261354;-0.00506132;-0.0429197;-0.00759795;0.0422734;-0.0153594;-0.029305;0.00546068;0.0522155;-0.00786267;0.00653932;-0.0304962;-0.0561634;-0.0174555;-0.0307765;-0.0239559;0.0305947
233;The.worker.fixed.the.door.at.the.church.;worker.fixed.door;0.674242;-0.22075;0.104815;-0.00289041;-0.0806057;0.0766404;0.0179854;-0.133541;0.00659838;0.087892;0.0506809;0.0706765;0.0513498;0.0199184;0.128325;-0.00773483;-0.0835501;-0.0684251;0.0240151;0.0453377;-0.00632322;0.0024494;0.0255954;-0.0802527;0.000390207;-0.00492499;0.0449332;0.0721763;0.00357486;0.063759;0.791634;-0.228632;-0.15931;0.141235;0.0662784;0.131578;0.105549;-0.0577495;-0.0634365;0.0631083;-0.0359727;-0.0206498;-0.0108929;0.0921797;0.140593;-0.0441136;0.0380909;0.0227776;0.00249686;-0.0281346;0.0272689;0.0202339;-0.0224653;-0.0599967;-0.00488645;0.0413882;-0.0245127;-0.0497952;0.0613412;0.0205079;0.683204;-0.219502;0.173224;-0.0268883;-0.0602903;0.0813565;0.0755946;-0.134463;0.0721205;0.131447;0.0147463;0.0657772;-0.0336454;-0.065918;-0.0644671;-0.0589965;-0.0688766;0.144046;-0.0126317;0.0101808;0.00168808;0.0544628;-0.0201808;-0.014224;-0.0599216;0.0257603;-0.0701797;-0.0441066;0.0760558;0.0112222
234;The.yellow.bird.flew.over.the.field.;bird.flew.;0.779216;-0.14406;0.0839245;-0.0158123;-0.0202498;-0.0205215;0.00936141;-0.128836;0.0208438;0.162603;-0.0727382;0.030505;0.00863634;0.0486569;0.0509915;0.0288613;-0.030894;0.0417267;-0.0174258;-0.0314243;0.038309;-0.0062665;0.0159656;-0.0157575;-0.00178124;-0.0384536;-0.0225005;-0.0200389;-0.0199066;0.0394631;0.559786;-0.147803;-0.269344;-0.0134346;-0.228296;-0.197688;0.00969551;-0.131858;-0.00119462;0.0589501;0.146715;-0.0366571;0.0252712;-0.189527;-0.0384714;0.0136932;-0.185892;-0.118737;-0.06566;-0.11706;0.0789916;-0.135508;0.00855366;0.0262784;0.00459309;-0.0606446;-0.0704172;-0.0206754;-0.0187054;0.0654087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
235;The.yellow.dog.approached.the.friendly.teacher.;dog.approached.teacher;0.720336;-0.162456;0.0691821;-0.0260216;-0.0242421;0.0044962;0.0551078;-0.208216;-0.0109851;0.201593;-0.153132;0.05902;0.0307677;-0.00647851;-0.0900865;0.077082;-0.0481665;0.109676;-0.0811072;0.113664;0.029928;-0.0331054;0.046829;-0.0962851;-0.0399111;-0.0215027;0.0484937;-0.011632;0.0167731;0.06127;0.484939;-0.316242;-0.499596;0.0820714;-0.135986;-0.111175;0.184457;0.0120907;-0.115521;0.0322292;0.144479;-0.0104334;-0.136689;-0.0757967;-0.0426435;-0.066672;-0.0399898;-0.0430767;-0.00712644;-0.0916631;0.0685849;-0.119437;-0.00798355;-0.0977815;-0.0168046;-0.0397697;-0.0475506;0.0372473;0.0665562;0.138511;0.755074;-0.244123;0.0851787;-0.00813484;-0.0249318;0.0713883;-0.0313785;-0.128336;0.0497809;0.175046;-0.0718041;-0.0203416;0.0103715;0.0266458;0.0464089;0.00573147;-0.0371704;-0.0272391;0.0219161;0.0617318;-0.00998744;-0.0255772;0.0585884;-0.0844738;0.0242813;-0.0131848;0.0617855;0.110382;0.0418507;0.0443432
236;The.young.author.spoke.to.the.editor.;author.spoke.;0.696527;-0.0364247;0.0804972;0.0415826;0.0084153;0.0653171;-0.0228338;-0.0231799;0.0982186;0.144343;0.112389;-0.13172;-0.0653158;0.114888;-0.103545;0.054104;-0.0159571;0.0147468;0.14082;0.152803;-0.0846382;-0.0718539;-0.0117994;-0.033644;-0.0426324;-0.0637194;-0.0629895;0.044842;-0.026254;-0.12087;0.597677;-0.143591;-0.315516;-0.000203123;-0.174791;-0.200808;0.0162961;-0.105116;0.0135105;0.109626;0.183018;-0.0103426;0.0252159;-0.159202;-0.0266375;-0.0281176;-0.167892;-0.0782335;-0.0446573;-0.123494;0.0753942;-0.131263;0.0256361;-0.0463058;0.0335165;-0.0763813;-0.0572888;0.0225626;0.0084059;0.0579975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
237;The.young.engineer.worked.in.the.office.;engineer.worked.;0.626452;-0.119613;0.0578602;0.000184029;-0.128888;-0.0307482;-0.0320074;-0.126383;0.0229979;0.0401633;0.104018;-0.0250708;-0.0103152;0.0578691;0.0216991;-0.115504;-0.0459396;-0.0349097;0.0758121;0.112852;-0.0650944;0.0272636;0.0142728;0.037877;-0.0496087;0.00566256;0.0256997;0.0786706;-0.022153;0.077998;0.55432;-0.280482;-0.462228;0.0836564;-0.128656;-0.156069;0.0587139;-0.0904978;-0.0776565;0.0921161;0.178094;-0.0252994;-0.0689978;-0.0797725;-0.028866;-0.0375834;-0.0847877;-0.0600511;-0.00475237;-0.106424;0.0903725;-0.127972;0.0484948;-0.0726553;0.0122475;-0.0637107;-0.0682804;-0.0192359;0.0516019;0.0899604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
238;The.young.girl.played.soccer.;girl.played.soccer;0.675411;-0.150957;0.0556564;-0.0216044;-0.104351;-0.00402085;0.126407;-0.203032;0.0277579;0.223554;-0.178154;0.0141142;0.014382;-0.0291827;-0.0730908;0.111851;-0.0826016;0.0922054;-0.125411;0.161324;0.0412624;-0.111374;0.0375632;-0.082591;-0.0606648;-0.0174753;0.0835918;0.01893;-0.0346024;0.0419856;0.583304;-0.246283;-0.479611;0.110193;-0.0943097;-0.109145;0.110639;-0.0553935;-0.0976288;0.0968727;0.133809;-0.0252078;-0.0988206;-0.0497027;-0.0466794;-0.0672145;-0.0472307;0.00275571;-0.0237862;-0.0684956;0.101453;-0.0919624;-0.0181334;-0.0646032;0.00767074;-0.0679896;-0.0320391;0.0130413;0.0550771;0.0720362;0.621124;-0.0116426;0.0166669;-0.0147754;0.0010135;-0.027839;-0.0389371;-0.208034;-0.0462057;0.16497;-0.0895462;0.0320827;-0.104742;0.0479805;-0.0477562;-0.013473;-0.00189113;0.0388007;-0.0564794;-0.0273222;0.0194915;0.00593528;0.0310061;-0.0226431;0.0180139;-0.076699;0.0391909;0.0350687;-0.000748308;0.0237744
